552436.3682,4183105.482,14.24
552436.6952,4183105.471,14.24
552437.0208,4183105.439,14.24
552437.3436,4183105.386,14.24
552437.6623,4183105.312,14.24
552437.9754,4183105.217,14.24
552438.2816,4183105.101,14.24
552438.5796,4183104.966,14.24
552438.8682,4183104.812,14.24
552439.146,4183104.639,14.24
552439.412,4183104.449,14.24
552439.6649,4183104.241,14.24
552439.9037,4183104.018,14.24
552440.1274,4183103.779,14.24
552440.3349,4183103.526,14.24
552440.5255,4183103.26,14.24
552440.6983,4183102.982,14.24
552440.8525,4183102.693,14.24
552440.9876,4183102.395,14.24
552441.1028,4183102.089,14.24
552441.1978,4183101.776,14.24
552441.2721,4183101.457,14.24
552441.3066,4183101.264,14.24
552442.8926,4183091.251,14.24
552442.9114,4183091.121,14.24
552442.9434,4183090.796,14.24
552442.9541,4183090.469,14.24
552442.9434,4183090.142,14.24
552442.9114,4183089.816,14.24
552442.8581,4183089.493,14.24
552442.7838,4183089.175,14.24
552442.6888,4183088.862,14.24
552442.5735,4183088.555,14.24
552442.4385,4183088.257,14.24
552442.2843,4183087.969,14.24
552442.1115,4183087.691,14.24
552441.9209,4183087.425,14.24
552441.7133,4183087.172,14.24
552441.4897,4183086.933,14.24
552441.2509,4183086.71,14.24
552440.9979,4183086.502,14.24
552440.732,4183086.311,14.24
552440.4541,4183086.139,14.24
552440.1656,4183085.984,14.24
552439.8676,4183085.849,14.24
552439.5613,4183085.734,14.24
552439.2482,4183085.639,14.24
552438.9296,4183085.565,14.24
552438.8716,4183085.554,14.24
552431.1811,4183084.118,14.24
552430.9163,4183084.076,14.24
552430.5906,4183084.044,14.24
552430.2636,4183084.033,14.24
552429.9366,4183084.044,14.24
552429.611,4183084.076,14.24
552429.2882,4183084.129,14.24
552428.9695,4183084.204,14.24
552428.6564,4183084.299,14.24
552428.3502,4183084.414,14.24
552428.0522,4183084.549,14.24
552427.7636,4183084.703,14.24
552427.4858,4183084.876,14.24
552427.2198,4183085.066,14.24
552426.9669,4183085.274,14.24
552426.7281,4183085.498,14.24
552426.624,4183085.605,14.24
552426.5603,4183085.66,14.24
552426.3215,4183085.884,14.24
552426.0978,4183086.122,14.24
552425.8902,4183086.375,14.24
552425.6996,4183086.641,14.24
552425.5269,4183086.919,14.24
552425.3726,4183087.208,14.24
552425.2376,4183087.506,14.24
552425.1223,4183087.812,14.24
552425.0274,4183088.125,14.24
552424.9531,4183088.444,14.24
552424.9408,4183088.508,14.24
552423.2993,4183097.362,14.24
552423.2583,4183097.62,14.24
552423.2262,4183097.946,14.24
552423.2155,4183098.273,14.24
552423.2262,4183098.6,14.24
552423.2583,4183098.926,14.24
552423.3116,4183099.248,14.24
552423.3858,4183099.567,14.24
552423.4808,4183099.88,14.24
552423.528,4183100.013,14.24
552423.6006,4183100.323,14.24
552423.6956,4183100.636,14.24
552423.8109,4183100.943,14.24
552423.9459,4183101.241,14.24
552424.1001,4183101.529,14.24
552424.2729,4183101.807,14.24
552424.4635,4183102.073,14.24
552424.6711,4183102.326,14.24
552424.8947,4183102.565,14.24
552425.1335,4183102.788,14.24
552425.3864,4183102.996,14.24
552425.6524,4183103.186,14.24
552425.9303,4183103.359,14.24
552426.2188,4183103.514,14.24
552426.5168,4183103.649,14.24
552426.8231,4183103.764,14.24
552427.1362,4183103.859,14.24
552427.4548,4183103.933,14.24
552427.53,4183103.947,14.24
552435.468,4183105.4,14.24
552435.7155,4183105.439,14.24
552436.0412,4183105.471,14.24
552436.3682,4183105.482,14.24
NaN,NaN,14.24
552900.0038,4183369.054,13.63
552899.9931,4183368.727,13.63
552899.961,4183368.401,13.63
552899.9077,4183368.079,13.63
552899.8335,4183367.76,13.63
552899.7385,4183367.447,13.63
552899.6232,4183367.141,13.63
552899.4882,4183366.843,13.63
552899.334,4183366.554,13.63
552899.1612,4183366.276,13.63
552898.9706,4183366.01,13.63
552898.763,4183365.757,13.63
552898.5394,4183365.519,13.63
552898.3006,4183365.295,13.63
552898.0476,4183365.087,13.63
552897.7817,4183364.897,13.63
552897.5038,4183364.724,13.63
552897.2153,4183364.57,13.63
552896.9172,4183364.435,13.63
552896.611,4183364.319,13.63
552896.2979,4183364.224,13.63
552896.1506,4183364.187,13.63
552892.8604,4183363.412,13.63
552892.6884,4183363.274,13.63
552892.4225,4183363.083,13.63
552892.1446,4183362.911,13.63
552891.856,4183362.756,13.63
552891.558,4183362.621,13.63
552891.2518,4183362.506,13.63
552890.9387,4183362.411,13.63
552890.6201,4183362.337,13.63
552890.4496,4183362.306,13.63
552887.4635,4183361.819,13.63
552887.3112,4183361.796,13.63
552886.9855,4183361.764,13.63
552886.6585,4183361.754,13.63
552886.3315,4183361.764,13.63
552886.0059,4183361.796,13.63
552885.6831,4183361.85,13.63
552885.3644,4183361.924,13.63
552885.0513,4183362.019,13.63
552884.7451,4183362.134,13.63
552884.4471,4183362.269,13.63
552884.1585,4183362.423,13.63
552883.8807,4183362.596,13.63
552883.6147,4183362.787,13.63
552883.3618,4183362.994,13.63
552883.123,4183363.218,13.63
552882.8993,4183363.457,13.63
552882.6918,4183363.71,13.63
552882.5012,4183363.976,13.63
552882.3284,4183364.254,13.63
552882.1742,4183364.542,13.63
552882.0391,4183364.84,13.63
552881.9239,4183365.146,13.63
552881.8289,4183365.459,13.63
552881.7546,4183365.778,13.63
552881.7379,4183365.866,13.63
552880.2138,4183374.319,13.63
552880.1772,4183374.554,13.63
552880.1451,4183374.879,13.63
552880.1344,4183375.206,13.63
552880.1451,4183375.533,13.63
552880.1772,4183375.859,13.63
552880.2305,4183376.182,13.63
552880.3048,4183376.501,13.63
552880.3998,4183376.814,13.63
552880.515,4183377.12,13.63
552880.6501,4183377.418,13.63
552880.7244,4183377.563,13.63
552880.6285,4183378.13,13.63
552880.6014,4183378.311,13.63
552880.5694,4183378.636,13.63
552880.5587,4183378.963,13.63
552880.5694,4183379.29,13.63
