552617.2651271119,4183230.755959033,258.49
552605.4953814064,4183300.769443271,258.49
552542.3465430596,4183290.153691506,258.49
552554.1162887651,4183220.140207267,258.49
552617.2651271119,4183230.755959033,258.49
552450.2287136598,4182936.244697002,241.23
552459.1022211864,4182883.02340386,241.23
552542.0194001045,4182896.848062521,241.23
552533.1458925779,4182950.069355663,241.23 
552450.2287136598,4182936.244697002,241.23
552735.6912444361,4182991.724820668,207.06
552744.7306621436,4182937.498986846,207.06
552838.1428483892,4182953.070748697,207.06
552829.1034306817,4183007.296582519,207.06
552735.6912444361,4182991.724820668,207.06
553200.7263546761,4182728.145051345,194.91
553159.6322232068,4182768.798878158,194.91
553129.3814787327,4182738.220500477,194.91
553170.4756102019,4182697.566673664,194.91
553200.7263546761,4182728.145051345,194.91
553047.0861309303,4182974.795326372,188.85
553032.5069758241,4183067.022421914,188.85
552940.3381028875,4183052.452470572,188.85
552954.9172579937,4182960.225375029,188.85
553047.0861309303,4182974.795326372,188.85
553030.6161999931,4182748.244629692,185.81
553074.9490525487,4182704.572506371,185.81
553108.938298661,4182739.075986436,185.81
553064.6054461054,4182782.748109757,185.81
553030.6161999931,4182748.244629692,185.81
553191.4033095492,4183311.686744811,179.05
553113.4288229439,4183298.499690185,179.05
553123.3117674463,4183240.062264572,179.05
553201.2862540516,4183253.249319198,179.05
553191.4033095492,4183311.686744811,179.05
552897.7404951409,4183221.1178881,178.59
552811.8903487015,4183206.237458476,178.59
552820.8125361883,4183154.76239212,178.59
552906.6626826277,4183169.642821744,178.59
552897.7404951409,4183221.1178881,178.59
552639.4050120097,4182684.591043176,177.66
552649.4256339089,4182625.344799486,177.66
552708.8035940493,4182635.387699266,177.66
552698.78297215,4182694.633942956,177.66
552639.4050120097,4182684.591043176,177.66
553271.0084627029,4183060.019309304,177.56
553316.1582194297,4183016.046035792,177.56
553348.087287155,4183048.829349954,177.56
553302.9375304282,4183092.802623467,177.56
553271.0084627029,4183060.019309304,177.56
552735.0875855822,4182758.045483765,177.29
552686.412939043,4182749.976339894,177.29
552693.9834273726,4182704.309680647,177.29
552742.6580739118,4182712.378824518,177.29
552735.0875855822,4182758.045483765,177.29
552789.9527086795,4182669.860103076,176.29
552764.9950558755,4182644.69603241,176.29
552805.6707879861,4182604.353958466,176.29
552830.6284407901,4182629.518029132,176.29
552789.9527086795,4182669.860103076,176.29
